#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,5,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:52:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_TREND,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:53:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:53:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:53:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:53:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:54:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:54:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:54:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:54:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:55:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:55:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:55:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:55:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:56:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:56:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:56:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:56:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:57:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:57:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:57:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:57:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:58:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:58:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:58:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:58:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:59:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:59:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:59:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:59:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:00:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:00:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:00:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:00:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:01:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:01:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:01:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:01:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:02:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:02:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:02:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:02:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:03:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:03:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:03:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:03:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:04:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:04:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:04:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:04:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:05:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:05:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:05:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:05:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:06:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:06:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:06:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:06:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:07:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:07:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:07:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:07:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:08:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:08:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:08:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:08:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:09:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:09:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:09:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:09:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:10:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:10:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:10:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:10:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:11:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:11:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:11:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:11:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:12:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:12:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:12:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:12:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:13:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:13:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:13:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:13:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:14:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:14:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:14:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:14:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:15:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:15:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:15:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:15:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:16:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:16:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:16:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:16:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:17:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:17:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:17:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:17:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:18:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:18:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:18:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:18:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:19:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:19:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:19:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:19:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:20:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:20:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:20:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:20:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:21:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:21:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:21:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:21:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:22:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:22:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:22:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:22:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:23:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:23:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:23:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
,,6,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:23:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,KELABO1-----BS1---KFU1
